incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,perp_age_group,perp_sex,vic_age_group,vic_sex
213188083,05/16/2020,02:26:00,QUEENS,,113,18-24,M,<18,M
213187656,05/16/2020,00:50:00,QUEENS,,103,,,25-44,M
213187656,05/16/2020,00:50:00,QUEENS,,103,,,18-24,M
213188084,05/16/2020,20:40:00,QUEENS,,105,18-24,M,18-24,M
213188087,05/16/2020,01:09:00,MANHATTAN,,23,18-24,M,25-44,F
213188081,05/16/2020,02:28:00,BROOKLYN,,75,18-24,M,18-24,M
213187656,05/16/2020,00:50:00,QUEENS,,103,,,25-44,M
213187658,05/15/2020,15:26:00,MANHATTAN,,34,18-24,M,25-44,M
213188079,05/15/2020,13:37:00,BROOKLYN,,90,,,65+,M
213187659,05/15/2020,19:47:00,BROOKLYN,,79,,,25-44,M
213108367,05/15/2020,02:25:00,BRONX,,48,25-44,M,25-44,M
213187660,05/15/2020,21:49:00,BROOKLYN,,79,,,45-64,M
213187660,05/15/2020,21:49:00,BROOKLYN,,79,,,25-44,F
213187662,05/15/2020,23:13:00,BRONX,,52,25-44,M,25-44,M
213121382,05/15/2020,08:33:00,MANHATTAN,,1,25-44,F,25-44,M
213099073,05/14/2020,01:03:00,QUEENS,,100,25-44,M,18-24,M
213099073,05/14/2020,01:03:00,QUEENS,,100,<18,M,18-24,M
213099073,05/14/2020,01:03:00,QUEENS,,100,25-44,M,18-24,M
213099073,05/14/2020,01:03:00,QUEENS,,100,<18,M,18-24,M
213099073,05/14/2020,01:03:00,QUEENS,,100,<18,M,18-24,M
213099074,05/14/2020,17:55:00,BRONX,,41,,,25-44,M
213099073,05/14/2020,01:03:00,QUEENS,,100,25-44,M,18-24,M
213099073,05/14/2020,01:03:00,QUEENS,,100,<18,M,18-24,M
213099073,05/14/2020,01:03:00,QUEENS,,100,25-44,M,18-24,M
213050251,05/13/2020,17:58:00,BROOKLYN,,71,,,<18,M
213050796,05/13/2020,23:20:00,BROOKLYN,,70,25-44,F,25-44,M
213050796,05/13/2020,23:20:00,BROOKLYN,,70,18-24,M,25-44,M
213050797,05/13/2020,20:24:00,BROOKLYN,,67,,,25-44,M
213050795,05/13/2020,19:05:00,MANHATTAN,,32,25-44,M,45-64,M
212999143,05/12/2020,13:01:00,BROOKLYN,,77,,,<18,M
212998635,05/12/2020,16:47:00,STATEN ISLAND,,120,25-44,M,18-24,M
212998636,05/11/2020,23:50:00,MANHATTAN,,26,,,18-24,M
212944540,05/11/2020,17:06:00,STATEN ISLAND,,121,45-64,M,25-44,F
212944539,05/11/2020,12:45:00,QUEENS,,105,,,25-44,M
212944540,05/11/2020,17:06:00,STATEN ISLAND,,121,45-64,M,25-44,F
212944540,05/11/2020,17:06:00,STATEN ISLAND,,121,45-64,M,25-44,M
212944540,05/11/2020,17:06:00,STATEN ISLAND,,121,45-64,M,25-44,M
212944540,05/11/2020,17:06:00,STATEN ISLAND,,121,45-64,M,45-64,M
212944540,05/11/2020,17:06:00,STATEN ISLAND,,121,45-64,M,45-64,M
212903274,05/10/2020,21:26:00,BROOKLYN,,71,25-44,M,18-24,M
212904807,05/10/2020,19:27:00,BROOKLYN,,90,25-44,M,45-64,F
212903586,05/10/2020,22:03:00,MANHATTAN,,25,,,18-24,M
212903273,05/09/2020,19:23:00,MANHATTAN,,28,25-44,M,25-44,M
212903585,05/08/2020,01:05:00,BROOKLYN,,83,25-44,M,25-44,M
212823698,05/07/2020,15:06:00,QUEENS,,114,18-24,M,25-44,M
212824098,05/07/2020,22:10:00,BROOKLYN,,73,18-24,M,45-64,M
212823697,05/07/2020,14:32:00,BRONX,,44,18-24,M,25-44,M
212775223,05/06/2020,15:12:00,BROOKLYN,,79,,,25-44,M
212727274,05/05/2020,21:54:00,MANHATTAN,,32,,,25-44,M
212726820,05/05/2020,22:31:00,BROOKLYN,,77,18-24,M,25-44,M
212726821,05/05/2020,17:29:00,BROOKLYN,,61,,,25-44,M
212676557,05/04/2020,21:59:00,BROOKLYN,,67,,,25-44,M
212676557,05/04/2020,21:59:00,BROOKLYN,,67,,,18-24,M
212640533,05/03/2020,04:41:00,QUEENS,,113,18-24,M,25-44,M
212640536,05/03/2020,16:05:00,MANHATTAN,,33,,,18-24,M
212640531,05/03/2020,00:36:00,MANHATTAN,,23,,,25-44,M
212640534,05/03/2020,04:36:00,BRONX,,40,,,25-44,M
212640535,05/03/2020,16:13:00,QUEENS,,109,,,45-64,M
212640102,05/02/2020,15:18:00,BRONX,,49,45-64,M,25-44,M
212640102,05/02/2020,15:18:00,BRONX,,49,45-64,M,45-64,M
212640102,05/02/2020,15:18:00,BRONX,,49,25-44,M,45-64,M
212640102,05/02/2020,15:18:00,BRONX,,49,25-44,M,45-64,M
212640102,05/02/2020,15:18:00,BRONX,,49,25-44,M,25-44,M
212640532,05/02/2020,21:55:00,MANHATTAN,,28,,,25-44,M
212640102,05/02/2020,15:18:00,BRONX,,49,25-44,M,45-64,M
212640102,05/02/2020,15:18:00,BRONX,,49,25-44,M,25-44,M
212640530,05/02/2020,19:50:00,QUEENS,,114,,,18-24,M
212640102,05/02/2020,15:18:00,BRONX,,49,45-64,M,25-44,M
212640102,05/02/2020,15:18:00,BRONX,,49,25-44,M,25-44,M
212640102,05/02/2020,15:18:00,BRONX,,49,45-64,M,45-64,M
212640102,05/02/2020,15:18:00,BRONX,,49,25-44,M,45-64,M
212640102,05/02/2020,15:18:00,BRONX,,49,25-44,M,25-44,M
212640530,05/02/2020,19:50:00,QUEENS,,114,,,25-44,M
212640103,05/01/2020,09:00:00,BROOKLYN,,69,25-44,M,25-44,M
212557700,04/30/2020,14:25:00,BROOKLYN,,77,,,25-44,M
212558133,04/30/2020,23:20:00,BRONX,,47,45-64,M,25-44,M
212558133,04/30/2020,23:20:00,BRONX,,47,18-24,F,25-44,M
212558134,04/30/2020,23:36:00,QUEENS,,101,,,25-44,M
212516310,04/29/2020,13:40:00,BROOKLYN,,67,,,25-44,M
212515896,04/29/2020,19:00:00,BROOKLYN,,67,,,18-24,M
212516311,04/29/2020,15:30:00,BRONX,,46,,,<18,M
212516310,04/29/2020,13:40:00,BROOKLYN,,67,,,18-24,M
212473915,04/27/2020,02:00:00,BROOKLYN,,81,,,18-24,M
212431082,04/27/2020,19:55:00,BROOKLYN,,75,18-24,M,<18,M
212426782,04/27/2020,19:30:00,BRONX,,44,,,25-44,M
212400498,04/26/2020,02:25:00,BRONX,,41,,,25-44,M
212400208,04/25/2020,20:45:00,BRONX,,47,25-44,M,25-44,M
212400497,04/25/2020,16:34:00,BROOKLYN,,73,,,25-44,M
212400207,04/25/2020,00:55:00,MANHATTAN,,32,,,25-44,M
212400207,04/25/2020,00:55:00,MANHATTAN,,32,,,25-44,M
212400207,04/25/2020,00:55:00,MANHATTAN,,32,,,25-44,M
212400207,04/25/2020,00:55:00,MANHATTAN,,32,,,25-44,M
212336415,04/24/2020,02:53:00,BRONX,,43,18-24,M,18-24,M
212286968,04/22/2020,20:35:00,QUEENS,,105,,,25-44,M
212250653,04/22/2020,01:06:00,BRONX,,46,45-64,M,25-44,M
212200404,04/20/2020,15:08:00,BROOKLYN,,75,18-24,M,18-24,M
212199939,04/20/2020,22:29:00,BROOKLYN,,76,,,25-44,M
212200405,04/20/2020,19:36:00,BROOKLYN,,79,,,25-44,M
212196025,04/20/2020,01:35:00,MANHATTAN,,23,,,25-44,M
212170021,04/19/2020,17:35:00,BRONX,,49,45-64,M,25-44,M
212170020,04/19/2020,14:50:00,BROOKLYN,,73,,,25-44,M
212170023,04/19/2020,08:50:00,BROOKLYN,,75,25-44,M,25-44,M
212169711,04/18/2020,00:57:00,BRONX,,48,25-44,M,25-44,M
212169711,04/18/2020,00:57:00,BRONX,,48,25-44,M,25-44,M
212169711,04/18/2020,00:57:00,BRONX,,48,25-44,M,25-44,M
212132075,04/17/2020,02:45:00,BRONX,,42,25-44,M,18-24,M
212082674,04/16/2020,02:48:00,MANHATTAN,,23,,,18-24,M
212063774,04/15/2020,13:15:00,QUEENS,,101,,,25-44,M
212063437,04/15/2020,22:03:00,BROOKLYN,,77,,,18-24,M
212026971,04/14/2020,23:59:00,BROOKLYN,,60,,,18-24,M
212017047,04/14/2020,15:58:00,STATEN ISLAND,,120,,,18-24,M
211991685,04/13/2020,21:27:00,BROOKLYN,,73,25-44,M,18-24,M
211964520,04/11/2020,19:48:00,MANHATTAN,,23,25-44,M,25-44,M
211964520,04/11/2020,19:48:00,MANHATTAN,,23,25-44,M,25-44,M
212099041,04/11/2020,19:40:00,BROOKLYN,,77,,,25-44,M
211958806,04/11/2020,23:00:00,BRONX,,42,,,25-44,M
211958003,04/11/2020,22:50:00,BROOKLYN,,69,,,25-44,M
211964521,04/11/2020,19:58:00,BROOKLYN,,77,,,25-44,M
211912303,04/10/2020,04:39:00,BRONX,,44,25-44,M,65+,M
211905748,04/10/2020,00:21:00,MANHATTAN,,32,18-24,M,18-24,M
211963623,04/10/2020,19:44:00,MANHATTAN,,23,25-44,M,18-24,M
211912303,04/10/2020,04:39:00,BRONX,,44,45-64,M,65+,M
211896337,04/09/2020,14:56:00,QUEENS,,114,18-24,M,25-44,M
211855627,04/08/2020,07:50:00,QUEENS,,103,25-44,M,25-44,M
211866484,04/08/2020,22:26:00,STATEN ISLAND,,121,25-44,M,45-64,M
211855627,04/08/2020,07:50:00,QUEENS,,103,25-44,M,25-44,M
211865567,04/08/2020,21:12:00,QUEENS,,101,,,<18,M
211830549,04/07/2020,17:05:00,BROOKLYN,,75,,,18-24,M
211830262,04/07/2020,18:15:00,BRONX,,44,45-64,M,45-64,M
211830261,04/07/2020,16:44:00,BROOKLYN,,75,,,25-44,M
211772774,04/06/2020,02:00:00,BROOKLYN,,79,<18,M,45-64,M
211788599,04/06/2020,17:40:00,BROOKLYN,,73,18-24,M,18-24,F
211788599,04/06/2020,17:40:00,BROOKLYN,,73,<18,M,18-24,F
211790146,04/06/2020,21:53:00,BROOKLYN,,75,25-44,M,25-44,M
211793809,04/06/2020,15:00:00,QUEENS,,110,25-44,M,18-24,M
211794117,04/06/2020,23:10:00,QUEENS,,113,25-44,M,18-24,M
211767651,04/05/2020,03:19:00,BROOKLYN,,67,,,25-44,M
211767651,04/05/2020,03:19:00,BROOKLYN,,67,,,45-64,M
211767422,04/04/2020,18:15:00,BROOKLYN,,79,25-44,M,18-24,M
211704488,04/02/2020,23:10:00,BRONX,,48,,,<18,M
211704488,04/02/2020,23:10:00,BRONX,,48,,,25-44,M
211663635,04/01/2020,04:18:00,BROOKLYN,,77,,,25-44,M
211671833,04/01/2020,21:40:00,BRONX,,44,45-64,M,45-64,M
211597940,03/30/2020,01:20:00,BROOKLYN,,69,,,25-44,M
211578690,03/29/2020,06:17:00,BROOKLYN,,67,,,25-44,M
211578689,03/29/2020,00:45:00,BRONX,,46,45-64,M,18-24,M
211578688,03/28/2020,21:43:00,BROOKLYN,,79,18-24,M,45-64,M
211578477,03/27/2020,19:35:00,QUEENS,,104,,,18-24,M
211578477,03/27/2020,19:35:00,QUEENS,,104,,,<18,M
211537427,03/27/2020,00:40:00,BRONX,,47,,,25-44,M
211534998,03/27/2020,05:40:00,QUEENS,,103,25-44,M,25-44,F
211512576,03/26/2020,21:49:00,STATEN ISLAND,,120,,,18-24,M
211394750,03/23/2020,07:45:00,BROOKLYN,,75,,,25-44,M
211362507,03/22/2020,15:30:00,BROOKLYN,,88,,,<18,M
211362507,03/22/2020,15:30:00,BROOKLYN,,88,,,25-44,F
211362506,03/21/2020,16:05:00,QUEENS,,113,,,18-24,M
211362504,03/21/2020,01:08:00,BRONX,,46,,,25-44,M
211362503,03/21/2020,00:13:00,MANHATTAN,,7,18-24,M,25-44,M
211362501,03/21/2020,01:15:00,QUEENS,,115,18-24,M,25-44,M
211362503,03/21/2020,00:13:00,MANHATTAN,,7,25-44,M,25-44,M
211362503,03/21/2020,00:13:00,MANHATTAN,,7,25-44,M,25-44,M
211362503,03/21/2020,00:13:00,MANHATTAN,,7,<18,M,25-44,M
211362503,03/21/2020,00:13:00,MANHATTAN,,7,18-24,M,25-44,M
211362501,03/21/2020,01:15:00,QUEENS,,115,25-44,M,25-44,M
211362503,03/21/2020,00:13:00,MANHATTAN,,7,<18,M,25-44,M
211362505,03/21/2020,23:57:00,BROOKLYN,,79,,,25-44,M
211273196,03/20/2020,00:02:00,BRONX,,40,45-64,M,25-44,F
211362502,03/20/2020,20:19:00,MANHATTAN,,25,,,25-44,M
211362214,03/20/2020,19:04:00,QUEENS,,113,25-44,M,25-44,M
211362214,03/20/2020,19:04:00,QUEENS,,113,45-64,M,25-44,M
211362213,03/20/2020,21:27:00,BROOKLYN,,81,,,25-44,M
211272847,03/19/2020,20:08:00,BROOKLYN,,81,,,18-24,M
211219385,03/18/2020,22:17:00,BROOKLYN,,73,,,18-24,M
211293040,03/16/2020,14:00:00,BROOKLYN,,81,45-64,M,45-64,M
211066103,03/15/2020,20:39:00,BRONX,,46,18-24,M,18-24,F
211066099,03/15/2020,12:54:00,BRONX,,42,25-44,M,25-44,M
211066104,03/15/2020,07:05:00,BROOKLYN,,73,18-24,M,45-64,M
211066105,03/14/2020,20:18:00,BROOKLYN,,83,,,45-64,M
211066098,03/14/2020,00:01:00,STATEN ISLAND,,121,,,25-44,M
211066102,03/14/2020,21:45:00,MANHATTAN,,32,,,25-44,M
211066101,03/14/2020,12:21:00,BROOKLYN,,75,,,25-44,M
211065733,03/14/2020,00:50:00,BROOKLYN,,71,25-44,M,25-44,M
211066106,03/13/2020,16:53:00,BROOKLYN,,78,,,25-44,M
211066097,03/13/2020,00:32:00,MANHATTAN,,28,25-44,M,45-64,F
211066097,03/13/2020,00:32:00,MANHATTAN,,28,25-44,M,25-44,M
210953391,03/12/2020,20:46:00,STATEN ISLAND,,120,,,18-24,M
210826747,03/10/2020,13:00:00,BRONX,,44,18-24,M,18-24,M
210827321,03/10/2020,02:20:00,BRONX,,40,25-44,M,25-44,M
210826747,03/10/2020,13:00:00,BRONX,,44,18-24,M,18-24,M
210792605,03/10/2020,01:37:00,BRONX,,43,,,18-24,M
210789007,03/10/2020,00:45:00,MANHATTAN,,32,18-24,M,18-24,M
210757629,03/09/2020,22:32:00,BRONX,,43,,,25-44,M
210758101,03/09/2020,00:10:00,BROOKLYN,,72,18-24,M,18-24,M
210757630,03/09/2020,21:53:00,BRONX,,42,,,25-44,M
210721533,03/09/2020,09:15:00,BROOKLYN,,75,45-64,M,25-44,F
210707460,03/08/2020,15:38:00,BROOKLYN,,67,,,25-44,M
210707459,03/08/2020,20:00:00,BROOKLYN,,81,,,25-44,M
210707457,03/08/2020,04:51:00,BROOKLYN,,90,25-44,M,25-44,M
210707457,03/08/2020,04:51:00,BROOKLYN,,90,25-44,M,25-44,M
210709521,03/08/2020,05:00:00,MANHATTAN,,9,45-64,M,<18,M
210706803,03/07/2020,03:00:00,QUEENS,,100,25-44,M,45-64,F
210707456,03/07/2020,18:20:00,BROOKLYN,,75,,,18-24,M
210706802,03/06/2020,05:39:00,BROOKLYN,,73,,,25-44,M
210591724,03/05/2020,10:48:00,MANHATTAN,,33,18-24,M,25-44,M
210591724,03/05/2020,10:48:00,MANHATTAN,,33,18-24,M,25-44,M
210591724,03/05/2020,10:48:00,MANHATTAN,,33,18-24,F,25-44,M
210592236,03/05/2020,18:39:00,MANHATTAN,,25,25-44,M,25-44,M
210591724,03/05/2020,10:48:00,MANHATTAN,,33,25-44,M,25-44,M
210527846,03/04/2020,16:26:00,BROOKLYN,,77,,,18-24,M
210527845,03/04/2020,14:39:00,BROOKLYN,,73,,,25-44,M
210461144,03/03/2020,21:27:00,MANHATTAN,,23,25-44,M,25-44,M
210395368,03/03/2020,03:10:00,BROOKLYN,,79,25-44,M,25-44,M
210461145,03/03/2020,12:23:00,BROOKLYN,,70,,,18-24,M
210338030,03/01/2020,19:15:00,BRONX,,48,,,18-24,M
210338029,02/29/2020,02:13:00,QUEENS,,111,25-44,M,25-44,M
210337523,02/28/2020,19:00:00,QUEENS,,103,,,25-44,M
210220409,02/27/2020,22:00:00,QUEENS,,113,,,25-44,M
210156782,02/27/2020,00:38:00,QUEENS,,101,,,25-44,M
210161995,02/27/2020,02:17:00,BROOKLYN,,79,,,25-44,M
210156781,02/26/2020,22:50:00,MANHATTAN,,34,18-24,M,25-44,M
210156781,02/26/2020,22:50:00,MANHATTAN,,34,18-24,M,25-44,F
210025099,02/24/2020,16:55:00,STATEN ISLAND,,120,25-44,M,25-44,M
210025100,02/24/2020,15:30:00,BROOKLYN,,84,18-24,M,25-44,M
209975795,02/23/2020,22:30:00,QUEENS,,101,<18,M,18-24,M
209974086,02/22/2020,06:05:00,QUEENS,,108,,,25-44,M
209974085,02/21/2020,22:10:00,QUEENS,,109,,,25-44,M
209974084,02/21/2020,02:30:00,QUEENS,,101,,,18-24,M
209974083,02/21/2020,10:22:00,BROOKLYN,,73,25-44,M,25-44,M
209876176,02/21/2020,02:15:00,BROOKLYN,,75,,,25-44,M
209808543,02/19/2020,20:24:00,QUEENS,,101,25-44,M,18-24,F
209808543,02/19/2020,20:24:00,QUEENS,,101,25-44,M,25-44,M
209809344,02/19/2020,19:05:00,MANHATTAN,,23,,,25-44,M
209747703,02/18/2020,11:17:00,BRONX,,47,18-24,M,18-24,M
209747702,02/18/2020,22:25:00,STATEN ISLAND,,120,25-44,M,25-44,M
209713053,02/18/2020,00:25:00,BRONX,,50,18-24,M,25-44,M
209713053,02/18/2020,00:25:00,BRONX,,50,18-24,M,25-44,M
209685239,02/17/2020,22:28:00,QUEENS,,113,,,18-24,F
209747701,02/17/2020,23:56:00,QUEENS,,113,45-64,M,25-44,M
209640803,02/16/2020,15:30:00,BROOKLYN,,67,,,25-44,M
209640802,02/14/2020,18:36:00,BRONX,,40,25-44,M,25-44,M
209640335,02/14/2020,16:32:00,BROOKLYN,,71,,,<18,M
209531028,02/13/2020,17:55:00,QUEENS,,103,18-24,M,18-24,M
209468786,02/12/2020,02:30:00,MANHATTAN,,25,18-24,M,25-44,M
209468786,02/12/2020,02:30:00,MANHATTAN,,25,<18,M,25-44,M
209404273,02/11/2020,18:07:00,BROOKLYN,,63,18-24,M,18-24,M
209333851,02/10/2020,00:16:00,BRONX,,52,,,18-24,M
209281505,02/09/2020,07:54:00,BRONX,,41,45-64,M,25-44,M
209283225,02/09/2020,19:40:00,BROOKLYN,,77,,,18-24,M
209281503,02/09/2020,02:27:00,BRONX,,40,25-44,M,25-44,M
209281504,02/08/2020,22:06:00,BROOKLYN,,83,45-64,M,25-44,M
209281500,02/08/2020,12:13:00,QUEENS,,115,25-44,M,25-44,M
209281502,02/08/2020,20:28:00,BRONX,,41,45-64,M,25-44,M
209281497,02/08/2020,02:20:00,BROOKLYN,,76,25-44,M,25-44,M
209281499,02/08/2020,05:30:00,QUEENS,,103,,,18-24,M
209281498,02/07/2020,22:50:00,BROOKLYN,,75,25-44,M,25-44,F
209098666,02/05/2020,23:13:00,MANHATTAN,,34,18-24,M,18-24,M
209099251,02/05/2020,04:02:00,QUEENS,,101,,,25-44,M
209099250,02/05/2020,11:51:00,QUEENS,,101,,,45-64,M
209029422,02/04/2020,18:43:00,BROOKLYN,,75,18-24,F,18-24,M
209029422,02/04/2020,18:43:00,BROOKLYN,,75,18-24,M,18-24,M
208955529,02/03/2020,21:12:00,BRONX,,47,45-64,M,25-44,M
208899477,02/02/2020,15:55:00,BROOKLYN,,84,<18,M,<18,M
208899478,02/02/2020,02:32:00,MANHATTAN,,25,25-44,M,25-44,M
208899076,02/01/2020,05:09:00,BRONX,,50,18-24,F,18-24,M
208899076,02/01/2020,05:09:00,BRONX,,50,25-44,M,18-24,M
208733991,01/29/2020,20:30:00,BROOKLYN,,75,25-44,M,25-44,M
208733991,01/29/2020,20:30:00,BROOKLYN,,75,25-44,M,25-44,F
208672085,01/28/2020,20:16:00,QUEENS,,100,,,25-44,M
208671535,01/28/2020,14:30:00,QUEENS,,105,,,<18,M
208600971,01/27/2020,21:30:00,BROOKLYN,,69,25-44,M,25-44,M
208549424,01/26/2020,17:30:00,MANHATTAN,,32,25-44,F,45-64,M
208549976,01/26/2020,23:16:00,MANHATTAN,,32,,,25-44,M
208532947,01/26/2020,00:27:00,BRONX,,43,25-44,M,45-64,M
208532946,01/25/2020,20:05:00,QUEENS,,105,25-44,M,25-44,F
208549977,01/25/2020,04:58:00,BROOKLYN,,73,25-44,M,25-44,M
208531436,01/25/2020,03:39:00,BRONX,,47,25-44,M,25-44,M
208532945,01/25/2020,10:30:00,BRONX,,41,,,25-44,M
208531435,01/25/2020,01:30:00,MANHATTAN,,28,,,25-44,M
208530038,01/24/2020,14:48:00,BROOKLYN,,90,,,25-44,M
208437742,01/23/2020,14:00:00,MANHATTAN,,30,18-24,M,25-44,M
208437742,01/23/2020,14:00:00,MANHATTAN,,30,18-24,M,25-44,M
208437742,01/23/2020,14:00:00,MANHATTAN,,30,18-24,M,25-44,M
208437742,01/23/2020,14:00:00,MANHATTAN,,30,18-24,M,25-44,M
208437740,01/23/2020,19:47:00,BRONX,,48,25-44,M,25-44,F
208437740,01/23/2020,19:47:00,BRONX,,48,25-44,M,<18,M
208393713,01/23/2020,01:20:00,MANHATTAN,,18,<18,M,25-44,M
208378499,01/22/2020,12:45:00,BRONX,,52,25-44,M,25-44,M
208309289,01/21/2020,12:10:00,QUEENS,,100,<18,M,<18,M
208309290,01/21/2020,11:38:00,QUEENS,,113,18-24,M,25-44,M
208237500,01/20/2020,04:50:00,MANHATTAN,,34,25-44,M,45-64,F
208237500,01/20/2020,04:50:00,MANHATTAN,,34,25-44,M,45-64,F
208237500,01/20/2020,04:50:00,MANHATTAN,,34,25-44,M,25-44,M
208237500,01/20/2020,04:50:00,MANHATTAN,,34,25-44,M,45-64,F
208237500,01/20/2020,04:50:00,MANHATTAN,,34,25-44,M,25-44,M
208237500,01/20/2020,04:50:00,MANHATTAN,,34,25-44,M,45-64,F
208237500,01/20/2020,04:50:00,MANHATTAN,,34,25-44,M,25-44,M
208237501,01/20/2020,19:30:00,BROOKLYN,,79,25-44,M,45-64,F
208237500,01/20/2020,04:50:00,MANHATTAN,,34,25-44,M,25-44,M
208187328,01/19/2020,23:30:00,BRONX,,46,25-44,M,18-24,M
208187328,01/19/2020,23:30:00,BRONX,,46,25-44,F,18-24,M
208187330,01/18/2020,01:00:00,BRONX,,42,,,45-64,M
208187329,01/18/2020,01:06:00,BRONX,,49,,,25-44,M
208187331,01/18/2020,21:52:00,BRONX,,52,,,25-44,M
208072393,01/16/2020,19:55:00,BROOKLYN,,73,,,18-24,F
208071994,01/16/2020,15:21:00,MANHATTAN,,9,18-24,M,25-44,M
208009527,01/15/2020,19:35:00,QUEENS,,114,25-44,M,25-44,M
208009526,01/15/2020,05:31:00,BROOKLYN,,83,18-24,M,18-24,M
208009526,01/15/2020,05:31:00,BROOKLYN,,83,25-44,M,18-24,M
208008880,01/14/2020,16:57:00,QUEENS,,102,18-24,M,25-44,M
207824248,01/13/2020,03:51:00,QUEENS,,115,25-44,M,25-44,M
207824248,01/13/2020,03:51:00,QUEENS,,115,25-44,M,25-44,M
207824248,01/13/2020,03:51:00,QUEENS,,115,25-44,M,25-44,M
207868258,01/13/2020,16:36:00,BROOKLYN,,72,65+,M,45-64,F
207824248,01/13/2020,03:51:00,QUEENS,,115,25-44,M,25-44,M
207824248,01/13/2020,03:51:00,QUEENS,,115,25-44,M,25-44,M
207824248,01/13/2020,03:51:00,QUEENS,,115,25-44,M,25-44,M
207824248,01/13/2020,03:51:00,QUEENS,,115,25-44,M,25-44,M
207824248,01/13/2020,03:51:00,QUEENS,,115,25-44,M,25-44,M
207868257,01/13/2020,13:52:00,BRONX,,42,25-44,M,25-44,M
207868257,01/13/2020,13:52:00,BRONX,,42,25-44,M,25-44,M
207815723,01/12/2020,00:50:00,BRONX,,47,,,25-44,M
207815722,01/12/2020,12:05:00,BRONX,,41,,,18-24,M
207815719,01/12/2020,15:20:00,MANHATTAN,,28,,,18-24,M
207817513,01/11/2020,21:30:00,QUEENS,,103,,,25-44,M
207815720,01/11/2020,21:45:00,BRONX,,41,25-44,M,25-44,M
207815717,01/11/2020,03:02:00,BRONX,,40,,,18-24,M
207815718,01/11/2020,22:37:00,BRONX,,44,25-44,M,25-44,M
207815721,01/11/2020,16:00:00,STATEN ISLAND,,121,<18,M,18-24,M
207815718,01/11/2020,22:37:00,BRONX,,44,18-24,M,25-44,M
207815138,01/10/2020,03:38:00,MANHATTAN,,30,,,25-44,M
207700495,01/09/2020,11:30:00,BROOKLYN,,77,,,18-24,M
207701108,01/09/2020,03:34:00,MANHATTAN,,9,25-44,M,25-44,M
207571934,01/07/2020,16:43:00,BROOKLYN,,67,18-24,M,<18,M
207572467,01/07/2020,23:00:00,BROOKLYN,,81,,,18-24,M
207572466,01/07/2020,21:00:00,BRONX,,45,25-44,F,45-64,M
207572466,01/07/2020,21:00:00,BRONX,,45,25-44,M,45-64,M
207571934,01/07/2020,16:43:00,BROOKLYN,,67,<18,M,<18,M
207572465,01/07/2020,13:30:00,QUEENS,,101,,,25-44,M
207572468,01/07/2020,17:10:00,BROOKLYN,,75,,,18-24,M
207502263,01/06/2020,14:15:00,BRONX,,50,45-64,M,25-44,M
206931578,01/05/2020,02:20:00,MANHATTAN,,34,,,18-24,M
206931576,01/05/2020,14:25:00,BROOKLYN,,79,18-24,M,18-24,M
206931577,01/05/2020,21:57:00,BROOKLYN,,79,45-64,M,25-44,M
206931574,01/04/2020,05:19:00,BROOKLYN,,88,,,18-24,M
206932848,01/04/2020,23:38:00,QUEENS,,113,,,25-44,M
206931575,01/04/2020,03:46:00,QUEENS,,103,,,25-44,M
206931573,01/03/2020,17:30:00,BRONX,,44,,,18-24,M
206909435,01/02/2020,21:12:00,BROOKLYN,,88,18-24,M,25-44,M
206909437,01/02/2020,21:37:00,BROOKLYN,,63,18-24,F,25-44,M
206909665,01/02/2020,20:20:00,BROOKLYN,,72,,,25-44,M
206909664,01/02/2020,19:30:00,BROOKLYN,,72,25-44,M,18-24,F
206909222,01/02/2020,04:10:00,BROOKLYN,,67,,,25-44,M
206909436,01/02/2020,16:25:00,MANHATTAN,,25,18-24,M,25-44,M
206909665,01/02/2020,20:20:00,BROOKLYN,,72,,,18-24,M
206909436,01/02/2020,16:25:00,MANHATTAN,,25,25-44,M,25-44,M
206898906,01/01/2020,21:47:00,MANHATTAN,,24,25-44,M,25-44,M
206898907,01/01/2020,10:29:00,BRONX,,43,25-44,M,25-44,M
206898907,01/01/2020,10:29:00,BRONX,,43,25-44,F,25-44,M
206898769,01/01/2020,02:35:00,BROOKLYN,,77,,,18-24,M
206890929,12/31/2019,23:15:00,MANHATTAN,,28,25-44,M,25-44,M
206891917,12/31/2019,20:14:00,BROOKLYN,,73,,,25-44,M
206875589,12/30/2019,03:17:00,BROOKLYN,,81,,,45-64,M
206875589,12/30/2019,03:17:00,BROOKLYN,,81,,,18-24,M
206882664,12/30/2019,21:29:00,BROOKLYN,,71,25-44,M,25-44,M
206874852,12/29/2019,00:50:00,BROOKLYN,,77,,,18-24,M
206873686,12/28/2019,04:20:00,MANHATTAN,,23,25-44,M,25-44,M
206873688,12/28/2019,19:51:00,BROOKLYN,,75,,,25-44,M
206874854,12/28/2019,17:53:00,STATEN ISLAND,,121,25-44,M,25-44,M
206873498,12/27/2019,10:11:00,BROOKLYN,,73,,,25-44,M
206873687,12/27/2019,23:27:00,BRONX,,46,25-44,M,18-24,M
206873499,12/27/2019,22:40:00,QUEENS,,113,,,25-44,M
206847122,12/26/2019,04:25:00,QUEENS,,114,,,25-44,M
206843363,12/25/2019,00:19:00,BROOKLYN,,90,,,25-44,M
206843561,12/25/2019,02:40:00,BROOKLYN,,67,,,25-44,M
